target,clean_tweet
1,dog drool remot control skeet goe nut pistachio who would thunk
0,poetick31 would side countri
0,dannilovesyouux know yeah guess mean year break start
1,arunsuresh remain
1,dare shut electr i am middl intens air hockey game maaafuckka
1,work now will tweet later
1,proxi man worri whatsoev !
1,love send credit jack phone
1,put littl gratitud attitud life improv signific quot; gotta love rev run haha
0,miss go bike - ride !
0,breakfast denni delici stuck time warp oakvill certigard
1,: bit ly 17ocqg love song ahah
0,atrocity79 missin fun
0,stylishwander live pretti ghetto neighborhood bound happen sometim
1,dimsel thank hope well good day
0,dougiedm said colder wet sweeti colder howev wont offic
0,work
0,go home today
0,want see hangov tonight grandpar ranch middl nowher
1,jchaw saw preview land lost thought ummmm no ! lol thank confirm thought that
1,marijamilovanov mayb thing get that realli do cool soap see cool see soap
0,night lonesom
1,youtub channel name
0,gonna watch legend heard excel stay away know someth happen dog go
1,duchess rebecca perv nasti nasti perv
1,blackguyatwork what is quot;inappropri quot; b - ay gift moi ! : bit ly njpn3
1,auntnanaa thank follow !
1,lunch kirsten tobia frog
1,perpetualspir : bit ly nr1ir come watch joe make lampwork stuff
0,thank tweet pal make watch last episod hero hard seem worth watch
1,josefineekman yay laker !
0,hdd life alert health 93 laptop chang come soon
1,show time
1,best day need day !
1,cheryldelton thank ff rock !
1,could forgotten much love bloc parti yes sweet sound
1,okay go sleep wakeup call meet classmat work project anyon work food bank la
1,mjamesmus yea 11am cool see
0,alsotop wish ! banana though c est vie
0,scottwyden that get back
1,say g eve : plurk com p oyyml
1,laziest day ever
0,itsonlyword hope what is go around head pound two day sleep well feel better !
0,mtv movi award eminem perform ! lauren say good bye hill
0,saaandi nemri com ele morumbi
0,alex316 caus felt heap sick well think sick caus dad well i am ipod i will come still lol
0,ear infect
1,boil spinach steam oven grill microwav sometim coolest japanes tech toy kitchen
1,sugarhustl hehe funni ! follow
1,karleigh : twitpic com 360do ahhh love these ! ! ! ! appl one best
1,avoid media studi tidi room decid take melbourn
1,morn twitterland ! word danni wood twat you ! lol ! earli day use word
0,thorough enjoy melt touch supper club left over lunch made smile lil sad bastard today
1,look like fli boston weekend
0,i am sorri ! disguard said : myloc me 3z1e
0,beg to
0,enjoy love cold shower
0,watchin jeremi kyle feelin rough
0,lol wish could tell ya will wat wrong but wanna talk plus long stori wanna twison
0,upppp gloomi day !
1,: twitpic com 6uwrb lookin cute fannybanani fiesta bathroom
0,here rain
1,oceandm get loud with
0,watch day earth stood still pretti decent movi end right midnight iphon 3 0 avail yet
1,selenajoey hey joey def go see ramona amp; beezus i yrs old now amp; book fav ! ! ! youll make great ramona !
0,kyle mandi left i am alon guess i will home
0,want iphon
1,soorreee ca not hang more parti lol good night
0,mahwishjknoww i have wait long !
1,drive salina almost there degre
1,zomb1etron i am thing base lexiphan sale tweet
1,allyheartsbb guess call night thank song recommend tonighttt !
1,el futuro brillant damn love word futuro it sure look brillant
1,sorri abl tweet damn lazi okay vote first time ever ! !
1,brian09 see boy buffalo tour
1,wow spring break excit rochest someon come take vacat
1,coffe tay tay !
1,cheapsuit coolio : fantas voyag haha
1,publicityhound nice ! though test extens skinni cow realli way better ice cream sandwich
1,mokuska there cat lover talk
0,eeeaar sunday about 5am : nick introduc mate took shirt danc till 6am what love man hot
0,worst tummmmi acheee eat much
1,markdavidson thank mark ! ure bestest !
1,jamagz there ! compani stripteas class bachelorett parti www stripxperteas com
1,pembsdav nice meet hun
0,green black ice cream i am ponder do need earli night though
1,difficult tri build new site alon ! fun i am will live
0,5 : 25am surf blown
0,winter near get cold
0,got lump throat famili affect air franc disast thought prayer sorri
1,train go great far half think i am nut
0,guess gonna abl make make anybodi mother tonight
0,realli hate niley right now kinda wish miley nick would stop around other hate coupl
1,alright good game everyon ! twitter question game offici calcul answer speak wbf
0,guess ill chill wit bm hate fact i am day weekend wrk tmrw unfortun
1,perezhilton yeah toronto ! rock place home town
0,well done obama boy yes
0,moshimoshiyou caus move wednesday ! plus film tuesday what tuesday free dougnutag
1,sophiaannabush hy im young french director i wish could talk one project
0,inspector latest webkit bad broken
1,iisss lovinng weather todayi amp; amp; goiin outt iin whille lt;3
1,minnyyi revis make back hurt i am lie revis
1,ate subway yum
0,tomrob7581 nope have
1,philpaulo hap - hap - happi birthday philio ! ! ure number1 sourc procrastin inform here thebestyearofyourlifeyet
0,actual pretti fuck bore i want someth fun
1,jaykpurdi listenin now it rli good ! ! vfc shud song wit one day
0,kimporter827 wed stuff mommi now work
1,dine chines buffet crenshaw famili looov
1,twas beauti afternoon smogset probabl first mani even air pollut upsid ! : bkite com 083ax
1,lizakronk jasyjas heck you could even come hous drink cupcak
0,couldnt get fileden url quot;i am shit quot; song dopish wanna upload itt
1,gigreport first ever slot comper gerri howel wendi wason belsiz park went quit well
0,wish could boulderdiari soco climb instead i am stuck work weekend
0,today lousey feel like absolut fuck up depress
1,perezhilton excel idea cant wait see carri underwood blue stage
0,feel lik ive tourtur six half hour ! time didnt eat drink pee talk move seat
0,i am awak amp; dream make feel brain work night
1,updat ipod 198765 year : plurk com p xbkhh
1,watch sytycd
0,look new car soo picki
1,woodywindi happi birthday woodi hope good one
1,passionfruit82 sound nice
0,post comment blackweb20 interview danamo vibe media group abt themostmag surpris tone took : twurl nl gmw86f
0,super tire work consid sleep desk slept terribl last night time new bed
1,agaiin texttin gabbbi
1,got watch chaser hubbi watch qld thrash nsw live melbourn we are happi
1,therealbeyonc real beyon i am guess
1,obsses 4od
1,miss friend !
1,sasha12900 thank lol
1,bronnni god ! look awesom ! ca not wait xxx
1,: twitpic com 6q634 polaroid ! love em gonna get film later week ! woooot
0,kewsboogi nooooooo i have doin crap day sowwi ! ! wub you !
1,good luck s a t everi one
1,quixoticblaz i have heard good thing carolina it will chang goin big auditorium class hey need adjust
1,roadhack safe travel muffin pan !
0,custardcuppcak muff left canada
1,radiumx read tweet british accent reason lol accent
0,developit i have ok limit luxuri bandwidth atm offic onlin often use time demo 2mr
0,bed need get work soon
1,schengen visa sort await euro trip
0,attack appear fli ant today bit back neck dead now sting still hurt
0,work studi studi studi !
1,caramel021 awwww thank mel
0,exalen unfortun
0,u s open iphon app great ! uh check that live video canuck ! where love norther brother
0,phone sinc morn ear sore red
0,mashabl haselnuth video iran shock too armi kill peopl street
0,wanna
0,vanessarousso brutal
1,kasey79 hey i am littl sleepi
1,lie go sleep
0,carbohydr pig ! pasta whole week
1,randomshelli nice met friend hadnt seen long time amaz
1,mrshefcod next week finger cross
0,eurgh twitter down ! watch wall - e first time tonight alreadi lole aww - ing !
0,look home fun me need sleep
0,- - bugger got answer wrong and gone
1,captaincrayolaa color
1,anna came home grab lunch go head back friend hous love summer vacat
1,indigofish911 we are gonna semi - formal cocktail reception; appet beer wine nice - ish dress chang
1,amber2686 yeah whatev we are cool know lol
1,love new york parti call text 570 241 - 8521
1,gooooood morn !
1,sort happi bookstor alway sourc peac
0,work lunch lot work enough help
1,hi mah name lauren amp;nd ppl wish dey mehh stori mah life okay realli qoinq bedd
1,tobymonk needless say i am tad confus apart good weekend weather kind
0,arit ppl goodnit ! gonna tri digest nugget loss
0,oh whole bodi hurt rode bull saddl ranch last night
1,mydc it ! !
0,paolo maldini great reason start love footbal play last game yrs today
0,hate mani thing know fault mayb cant stand it bitch
0,love jona brother tooo bad wil never get see tear
1,jemima blue yes look everyon go london : bit ly hwsms
0,veraacorruptedx hdieiofnrjwvwudvjdir ! ! ! ! ! ! arghhh ! ! gonna come lost space :
0,i am sorri ddlovato peopl lose voic talk day sorri
1,thecomicproject much much love
0,dear bought bag river island like want money back
0,a fisher i will text get bank soon enough get dinner heard laniebarrett either
1,1 : 30 am go bed must rest lot dog walk morn g night
0,helloo kitti awww that asham i am sorri ! hope headach stop come ! !
1,mandysteven lool ! ! what is uppp
0,dirtmind pack today instrument attempt examin mayb tomoz ill alot illsuion tonight
0,layenni want some ! ! ! ! !
0,hope snow leopard releas soon mani cool app run tiger
1,ca not wait harri potter movi juli juli juli c mon now haha
0,heytheremaria know
0,miss wish could text lt;daddi girl gt;
1,joeymcintyr need tile background actual see pictur block twitter screen
0,tire latin sooooooooo bore ! wish alreadi !
1,cant wiat till 100th updat twitter this make far ! gonna celebr twitter - athon twitter n day non stop !
1,got back mari fish exp luck happi time egg breakfast
0,feliciaday take in i am homeless
0,section59mik least rain
1,parti manchest
1,sweetkisses277 goodnight think mighta miss time
0,andychisholm gut come last night homework today
1,later ! push play amp; tiffani giardina tomorrow !
1,corruptedangel thank
0,mitchelmusso : twitpic com 67swx wish call ca not malta
0,hkfashiongeek true ! ! rain east coast past week
0,ladybug fell hot creas laptop dead
0,mrzhollywood : i am mad nigga stay dissin thunder
0,jule j wed night work last night might possibl one aim right jay
1,count hour sleep bed
0,serious miss
1,jhenry47 haha kid !
0,soooo morn need snap asap
1,listen good ol frank sinatra ella fitzgerald love old school jazz !
0,feel long way home grandmoth burri friday i am help carri coffin
0,pet societi realli slow today
0,ugh kinda wish work least wouldnt bore
1,sip coffe put quot;musikki quot; onto sansa
1,die happi ! ! paolo nutini follow me ! ! ! hear paolo nutini new album myspac now bonus : cli gs z0asvt
1,jacvanek everyth go wrong we are sooo happi
0,back work day away leisur sunni scotland go tough 10pm finish too urrgh
0,t - shirt me mighti postergram ! poster program
0,think jon kate make sad
0,miss boyfriend : tinyurl com orc6n4
0,highdigi ok i feel guilti now ! !
0,spreewilson awww spree we left last song mad keep miss you ! !
0,know today
0,airabbi : aww suck hope next time !
1,travi offici boss play drum quot;burnin up quot; that kid crazi good
1,bigbryc tell this
0,epic fail expert drum mr crowley 93 tri number two commin up !
0,heychay miss
1,take that take that ! ! ! ! face ! ! ! ! ! ! ! ! ! ! ! ! robbi won !
1,happen what is twitter porn name first pet first teacher mine sooti anderson twitterpornnam
0,ate peanut
0,walli till 3am pleas come rescu me
1,ooh wilder soo much funn especi savannah
1,listen teacher
0,lmao cherrybumbum feel hope guy hav fun concert realli wish could miss guy atlanta
1,falcon1991 thank that ca not wait !
1,charissacowart see vega monstervegastweetup pls follow myvegasscen live updat tomorrow
1,found britain got talent omg ! divers can believ feel littl sad sax guy !
0,type man give child address send father day card sad
1,brunch tim mule great end guy brunch cours mean less veggi still full fb
1,rhythmofself yeah got ego search right like that ! !
0,2nd race next week 2nd time chest infect less week prior race hope ironman 70 3 !
1,alliemunchkin pls let me owl citi ftw ! ! ! !
1,xtoddx nice love t - shirt !
0,woke up neck hurt like motherduck
0,scare shitless here ! ! ! need roomi ! !
1,allthesausag wall pork sausag lol
1,maryamthebunni especi busi day work then
1,stephaaaaaniex hahaha yeah sure do
0,god ! food poison ! ! !
0,finish revis day worri exam tomorro might even revis !
0,got bare essenti though know lay sinc morpheus call : myloc me 20004m
1,wish laker jersey like sister ! vujac walton
1,fabucherryl cool ! toss - up mow grill brainer
